unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,label
IRCLT-0101,1,0,sensitivity_degradation,degraded,28832536955.4978,18.04665230653191,1.007643794559127,1.007643794559127,1.0164159222533755,sensitivity_degradation
IRCLT-0101,2,2,sensitivity_degradation,degraded,31397725361.44496,17.776373801041306,1.0226677626325398,1.0226677626325398,0.9950493588686388,sensitivity_degradation
IRCLT-0101,3,7,sensitivity_degradation,degraded,27777169842.090416,18.263920235873734,0.9895930427411348,0.9895930427411348,1.02183009353597,sensitivity_degradation
IRCLT-0101,4,8,sensitivity_degradation,degraded,28192854368.398537,17.183516970807847,1.0150675837372187,1.0150675837372187,1.0033815078815638,sensitivity_degradation
IRCLT-0101,5,9,sensitivity_degradation,degraded,28542213119.207367,18.173740989397352,0.9876174037405879,0.9876174037405879,1.032630504180208,sensitivity_degradation
IRCLT-0101,6,13,sensitivity_degradation,degraded,28774334433.158543,18.0629365140782,1.0196329717596355,1.0196329717596355,1.0053151230342343,sensitivity_degradation
IRCLT-0101,7,16,sensitivity_degradation,degraded,30228775468.814377,18.004564256904768,0.9872922346613634,0.9872922346613634,1.0203201328104379,sensitivity_degradation
IRCLT-0101,8,19,sensitivity_degradation,degraded,27903392939.02106,17.562937960295255,1.007073771042337,1.007073771042337,1.0137704291460838,sensitivity_degradation
IRCLT-0101,9,24,sensitivity_degradation,degraded,27549087442.123974,18.300568557594865,0.9659900217648779,0.9659900217648779,1.0371818573800136,sensitivity_degradation
IRCLT-0101,10,27,sensitivity_degradation,degraded,28224073622.772137,17.577162608688074,1.0104739427587532,1.0104739427587532,1.0199292602203829,sensitivity_degradation
IRCLT-0101,11,30,sensitivity_degradation,degraded,27152393366.696945,18.217157505729844,0.92790362505199,0.92790362505199,1.0630497410700797,sensitivity_degradation
IRCLT-0101,12,34,sensitivity_degradation,degraded,29129726482.71966,19.035864253525187,0.9341788468157668,0.9341788468157668,1.0817918308906878,sensitivity_degradation
IRCLT-0101,13,38,sensitivity_degradation,degraded,29084631889.77137,17.266866068023884,1.0082237113527126,1.0082237113527126,1.0382163495975452,sensitivity_degradation
IRCLT-0101,14,43,sensitivity_degradation,degraded,27685651284.859344,18.309121592500656,0.9357922093596608,0.9357922093596608,1.069231283029249,sensitivity_degradation
IRCLT-0101,15,45,sensitivity_degradation,degraded,28123617769.226532,19.360679688259307,0.9507299193806082,0.9507299193806082,1.064245588570626,sensitivity_degradation
IRCLT-0101,16,46,sensitivity_degradation,degraded,26997222798.902702,18.80448734178615,0.9363480400524916,0.9363480400524916,1.093456899362316,sensitivity_degradation
IRCLT-0101,17,51,sensitivity_degradation,degraded,28915215742.56605,18.73491761194475,0.9591908290459552,0.9591908290459552,1.0576575312368712,sensitivity_degradation
