unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0101,1,0,sensitivity_degradation,degraded,28832536955.4978,18.04665230653191,1.007643794559127,1.007643794559127,1.0164159222533755,0.9838492078941642,0.8588654537964661,0.5622279193541633,0.9880681653654384,0.0554416035588284,0.9218362812075906,0.0002252644769778,0.0002252644769778,0.0,0.0,0.0459430908116732,0.0411703305312657,0.0143792739568273,0.014207684435117,0.0136530685511159,0.9833009815391772,0.0192408165798922,sensitivity_degradation
IRCLT-0101,2,2,sensitivity_degradation,degraded,31397725361.44496,17.776373801041306,1.0226677626325398,1.0226677626325398,0.9950493588686388,1.004975271917154,0.8472942066521837,0.5492609289695997,0.9778466063143092,0.0585321355360075,0.9073307186989354,0.0002469666105808,0.0002469666105808,0.0,0.0,0.0438766990923424,0.0416123771844487,0.0125795661549649,0.0121810383613445,0.0,0.972910548578858,0.0178421153003355,sensitivity_degradation
IRCLT-0101,3,7,sensitivity_degradation,degraded,27777169842.090416,18.263920235873734,0.9895930427411348,0.9895930427411348,1.02183009353597,0.9786362785025946,0.8326532101864383,0.5429961356349879,0.9748844306057878,0.0604574797508829,0.9202378452430292,0.0002268487977412,0.0002268487977412,0.0,0.0,0.0433953675156895,0.0405946462092318,0.0152006168247653,0.0115484912131678,0.0004038142375001,0.9674439683258944,0.0337682389890838,sensitivity_degradation
IRCLT-0101,4,8,sensitivity_degradation,degraded,28192854368.398537,17.183516970807847,1.0150675837372187,1.0150675837372187,1.0033815078815638,0.9966298881781236,0.8387166652865801,0.5350475704767537,0.977704376733824,0.0826691353434632,0.9408410828486948,0.0002425419738048,0.0002425419738048,0.0,0.0,0.0439527234189504,0.0411843492642381,0.0153798564150685,0.0136511306205197,0.0,0.9602612680718888,0.0309259442613198,sensitivity_degradation
IRCLT-0101,5,9,sensitivity_degradation,degraded,28542213119.20737,18.173740989397352,0.987617403740588,0.987617403740588,1.032630504180208,0.968400600168099,0.8135114252275464,0.5450531488533144,0.9706189244706702,0.0562913198614103,0.9282356751203544,0.0002404109432851,0.0002404109432851,0.0,0.0,0.0440605211499501,0.0409630066338136,0.0129739270422485,0.0109960851341956,0.0047637978033236,0.969208669634093,0.0370473338788662,sensitivity_degradation
IRCLT-0101,6,13,sensitivity_degradation,degraded,28774334433.158543,18.0629365140782,1.0196329717596355,1.0196329717596355,1.0053151230342343,0.9947129781374496,0.8425714305091924,0.5363633572283685,0.9827982978131076,0.0490140261308433,0.910525229981516,0.0002589810242511,0.0002589810242511,0.0,0.0,0.0430331592287329,0.0406744296846517,0.0131040530226731,0.0095971193171217,0.0,0.9613618573396746,0.0309496279663757,sensitivity_degradation
IRCLT-0101,7,16,sensitivity_degradation,degraded,30228775468.814373,18.004564256904764,0.9872922346613634,0.9872922346613634,1.020320132810438,0.9800845517431211,0.8421178417565782,0.5472992105941868,0.9769211707573272,0.0649126534195182,0.9279868650840428,0.000246241076458,0.000246241076458,0.0,0.0,0.0454645373606479,0.043352940821214,0.0117310918857436,0.0171051851479196,0.0,0.970624483270242,0.0305195168488773,sensitivity_degradation
IRCLT-0101,8,19,sensitivity_degradation,degraded,27903392939.021065,17.562937960295255,1.007073771042337,1.007073771042337,1.0137704291460838,0.9864166198281372,0.8093254040944377,0.5556354046078931,0.968207397473854,0.0675112279092014,0.9065387258739506,0.0002377112672871,0.0002377112672871,0.0,0.0,0.0436125868125008,0.0406916433120686,0.0162274638912899,0.0128856127668506,0.0,0.9785853495612435,0.0220092333488707,sensitivity_degradation
IRCLT-0101,9,24,sensitivity_degradation,degraded,27549087442.123978,18.300568557594865,0.965990021764878,0.965990021764878,1.0371818573800136,0.9641510723356296,0.8177700400659594,0.5566449082200968,0.988300160130668,0.0710149395437287,0.9153785109484344,0.000245742591922,0.000245742591922,0.0,0.0,0.0451572355916948,0.0419494398635681,0.0148428619314592,0.0160479815188663,0.0033505036279,0.979246531339277,0.0314492114043242,sensitivity_degradation
IRCLT-0101,10,27,sensitivity_degradation,degraded,28224073622.772137,17.577162608688074,1.0104739427587532,1.0104739427587532,1.0199292602203829,0.9804601544463226,0.8292770080600591,0.5180086708326601,0.9479923666138588,0.0814966025682568,0.912740081806135,0.0002473908129465,0.0002473908129465,0.0,0.0,0.0441263238540398,0.0408636053931521,0.0134215516079758,0.0111912812030942,0.0052927448215753,0.9448245027235668,0.0494806749484374,sensitivity_degradation
