unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0001,1,0,normal,normal,21077594857.445637,14.08689467061938,0.9804512177762033,0.9804512177762033,1.0037701248009223,0.9962440356534122,0.824418722633386,0.6284810030060723,1.0010581924732715,0.0496335857959346,0.952383791105362,0.0001613204068689,0.0001613204068689,0.0,0.0,0.0458172041510519,0.0430705422227033,0.014911630550835,0.0195009952202793,0.0003910526824895,0.9990019163093214,0.002039513247702,normal
IRCLT-0001,2,3,normal,normal,21517987100.313347,14.811089480406588,1.003797563295696,1.003797563295696,0.9993098607979116,1.0006906158231417,0.846497828904841,0.6037798358605754,0.9955087430572196,0.0605879355191583,0.9859697093458848,0.0001508991835586,0.0001508991835586,0.0,0.0,0.0471061779206617,0.0437402845056614,0.0133148582607898,0.0207616239674563,0.0060576183003632,0.997421534747904,0.0005916857178198,normal
IRCLT-0001,3,6,normal,normal,19600906679.72156,15.227934880765655,0.9795204878339462,0.9795204878339462,1.0116583490205828,0.9884760017728618,0.8402183370259,0.6285045945257998,0.9819971557429412,0.0452300884068316,0.9745104755536292,0.0001567560324195,0.0001567560324195,0.0,0.0,0.0450208885080944,0.0425143385485343,0.0139252775531115,0.0165796914810918,0.0,0.999974525236212,0.0051947153695379,normal
IRCLT-0001,4,9,normal,normal,22011332490.58261,15.082853696604648,0.9971986293218706,0.9971986293218706,0.995240839480014,1.0047819184374231,0.8347280833076945,0.5973733443117029,0.9716992174421478,0.0768634029613952,0.9733199128640256,0.000164335332542,0.000164335332542,0.0,0.0,0.0438589846183702,0.0413983130261989,0.0136703977342853,0.0125959376285444,0.0,1.0,0.0,normal
IRCLT-0001,5,12,normal,normal,21434091305.20196,13.777486240549228,1.0030596019668037,1.0030596019668037,0.9873645739415609,1.0127971231619124,0.8079374054981392,0.6095004814308205,0.98573602830411,0.0607677262204738,0.986371420362329,0.000157493616462,0.000157493616462,0.0,0.0,0.0457563397506134,0.0429987223681116,0.0153200965694545,0.0196372204368194,0.0,0.99907635555969,0.0,normal
IRCLT-0001,6,13,normal,normal,21074081037.959003,14.621429461677169,1.0104503599992631,1.0104503599992631,0.9922022894963616,1.0078589926531984,0.8386721584582196,0.6287091915191806,0.9938090446187516,0.0586530700111943,0.977937875781976,0.0001598690373111,0.0001598690373111,0.0,0.0,0.0474865506172319,0.0444953202632263,0.0152031018929519,0.024695855121465,0.0015917000829636,0.9969537298024572,0.0,normal
IRCLT-0001,7,18,normal,normal,19202952035.47479,14.308297385799122,0.9936140172981068,0.9936140172981068,1.0072545638274413,0.9927976858204794,0.8474850413879206,0.6223711807014478,0.9947663949199717,0.074866005555002,0.957518885000011,0.0001527741394735,0.0001527741394735,0.0,0.0,0.0485245881393016,0.0456069298509381,0.0162092127131304,0.0292510207006183,0.0,0.995673727719236,0.0047552366790517,normal
IRCLT-0001,8,19,normal,normal,19634801226.96426,15.093779539623757,0.9761125273843446,0.9761125273843446,0.9950338870898572,1.004990898274497,0.8468855750974279,0.6342719026896503,0.9905221952711404,0.0840870462290138,0.970684057997934,0.0001450698874586,0.0001450698874586,0.0,0.0,0.0465069855286632,0.0443208688447368,0.01214509268848,0.0207598885854815,0.0,0.9981571247419674,0.0,normal
IRCLT-0001,9,20,normal,normal,20039851542.84629,13.731197931500136,1.002420436843358,1.002420436843358,0.9895777005447028,1.0105320678200007,0.8768935823863847,0.6126402027642581,0.9854946048877424,0.0574710211437287,0.988739319598695,0.0001609778583405,0.0001609778583405,0.0,0.0,0.0444113811015778,0.042060005725082,0.0130631965360877,0.0141734407876055,0.0,1.0,0.0,normal
IRCLT-0001,10,22,normal,normal,20256148773.6338,14.296475456469564,1.002006391422529,1.002006391422529,0.994315697073642,1.0057167989433209,0.8471384204434033,0.6167273656422262,0.9839281687523008,0.073837351397243,0.9574310606091048,0.0001571652406092,0.0001571652406092,0.0,0.0,0.0462057567078521,0.0407606373634322,0.0162019253253247,0.0149857533212879,0.0158048299116335,0.998526310548848,0.0,normal
