unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0581,1,0,coupled_severe_fault,severe,21845793366.1772,16.826571719652232,1.0090345663219082,1.0090345663219082,1.0032752313666349,0.996735460754699,0.669924828205667,0.5671709191861988,1.0077442493555406,0.0025933468294094,0.9390831838042688,0.000257227053004,0.000257227053004,0.0,0.0,0.0483591316091071,0.0449196218900177,0.0126047746999717,0.0241092528899084,0.0073165642068404,0.984519488619652,0.0113110426137836,coupled_severe_fault
IRCLT-0581,2,3,coupled_severe_fault,severe,21915718664.296165,16.55275878367427,1.0431395450344545,1.0431395450344545,0.9837358299831898,1.0165330666232704,0.6649207343102927,0.5353270266853366,0.9896098943454852,0.0228374077611615,0.935856464796093,0.00027447780933,0.00027447780933,0.0,0.0,0.0476235131977302,0.0448498169634819,0.0154094235236015,0.0258999429486654,0.0,0.9572704181710886,0.0229199472164277,coupled_severe_fault
IRCLT-0581,3,8,coupled_severe_fault,severe,20221741253.277832,16.697789284279768,1.002984200908564,1.002984200908564,1.0194816450142905,0.980890636815715,0.6645885455432969,0.5242301160424416,0.9593280183920678,0.0384721510556354,0.9452668865910748,0.0003499813726019,0.0003499813726019,0.0,0.0,0.0483677597912247,0.0453756765933625,0.0166226844325675,0.0289079058736347,0.0,0.9460651252521672,0.0467074140627932,coupled_severe_fault
IRCLT-0581,4,13,coupled_severe_fault,severe,22531289671.3291,16.09357964551386,1.006877871404241,1.006877871404241,1.0102997894961017,0.9898052146469922,0.6455431285582175,0.5301167920431102,0.957051176004876,0.0199926408903892,0.9317255681786182,0.0003690493198283,0.0003690493198283,0.0,0.0,0.0500228871829138,0.0457650274267055,0.0188235507880395,0.0331347157443132,0.0054351288397573,0.9493125119069064,0.0395293804334671,coupled_severe_fault
IRCLT-0581,5,16,coupled_severe_fault,severe,21806374815.25836,16.518728184170683,0.9955161838007706,0.9955161838007706,1.02408267051403,0.9764836656185756,0.6610592298187268,0.5197393416062344,0.962204830153585,0.0226580262589637,0.9229062310095258,0.0004667076257034,0.0004667076257034,0.0,0.0,0.0528133052326124,0.0482946286538778,0.0197167157507808,0.0425657189363721,0.0060604233974626,0.9362173796811336,0.0536858049604048,coupled_severe_fault
IRCLT-0581,6,21,coupled_severe_fault,severe,22690420774.5671,17.864193510559204,0.9728949176437728,0.9728949176437728,1.0390170968048695,0.9624480704650068,0.6459187002488772,0.5332963958816885,0.940341659700556,0.0602818137325896,0.9152282435768468,0.0004888962820607,0.0004888962820607,0.0,0.0,0.0539129903755799,0.0500774823741528,0.0213083777857062,0.0494278607956077,0.0,0.9469180267643816,0.0515817499984931,coupled_severe_fault
IRCLT-0581,7,24,coupled_severe_fault,severe,20238370746.973534,17.50152522810791,0.95341351446486,0.95341351446486,1.0552950236949827,0.9476023079296118,0.64887938077189,0.5198177414106013,0.9456060734174516,0.0288249977744374,0.9343954551292436,0.0005790644221855,0.0005790644221855,0.0,0.0,0.0525837577507162,0.0485493057068284,0.0224136224660433,0.0454772951370593,0.0,0.9360288015185808,0.066721383862033,coupled_severe_fault
IRCLT-0581,8,29,coupled_severe_fault,severe,21180105188.71484,17.0495458049602,0.9535933013432192,0.9535933013432192,1.0538141804850163,0.9489338998453708,0.6414757947889256,0.5069869955951908,0.942507573728734,0.0405385544119536,0.9154578543270172,0.0006851183036833,0.0006851183036833,0.0,0.0,0.0573218491432328,0.0528023324028313,0.0251084263355637,0.0624417789312853,0.0,0.9183140488377208,0.0767467260470046,coupled_severe_fault
IRCLT-0581,9,31,coupled_severe_fault,severe,21389513624.438465,18.15811006023851,0.977223785057615,0.977223785057615,1.0521240156476237,0.9504582968619536,0.6529939665574477,0.521573197237881,0.9431286697128104,0.0402170079288007,0.9376194115586248,0.0006492520042067,0.0006492520042067,0.0,0.0,0.0581026379399695,0.0523351766507943,0.0260923980004952,0.0627056170503194,0.0066926853067881,0.9306545846649934,0.0667118351456209,coupled_severe_fault
IRCLT-0581,10,36,coupled_severe_fault,severe,20778186166.263325,18.1253708842272,0.964050118599838,0.964050118599838,1.0702373313630742,0.9343721908171352,0.6452169376581962,0.5142066328667284,0.9325592092889452,0.0648212232658532,0.913530327750643,0.0007311890273581,0.0007311890273581,0.0,0.0,0.0562324239937326,0.051259029890528,0.0276299672400259,0.0599059278144305,0.0,0.925917593773784,0.0781487242884548,coupled_severe_fault
IRCLT-0581,11,39,coupled_severe_fault,severe,19968562123.285248,18.061431976768777,0.9804384621902998,0.9804384621902998,1.060526005447059,0.9429283156318784,0.6156289587869406,0.497826789084577,0.9084453378695302,0.0634075608913042,0.901939595076422,0.0008214100695042,0.0008214100695042,0.0,0.0,0.0596307218377723,0.0540512425508076,0.0298282165089283,0.0716451545530442,0.0013150019709853,0.906614305910348,0.0867028408678683,coupled_severe_fault
IRCLT-0581,12,40,coupled_severe_fault,severe,20036022007.79169,18.75884049994161,0.959961097302686,0.959961097302686,1.0943008746555642,0.9138254598533097,0.6238882038464653,0.5025875398601657,0.9000493469778015,0.0519897202121243,0.9060088645757132,0.0007966965285146,0.0007966965285146,0.0,0.0,0.0592442078740464,0.054172893622857,0.0281739680621636,0.0701815663933708,0.0,0.9115155037824064,0.096442068514525,coupled_severe_fault
IRCLT-0581,13,42,coupled_severe_fault,severe,19482223639.35516,18.154695604682978,0.9608508492609298,0.9608508492609298,1.0595987931667703,0.943753434270484,0.6427362133590176,0.5115573355999644,0.9156722905796656,0.0778471661372222,0.9272578347717644,0.0008343047334448,0.0008343047334448,0.0,0.0,0.0620305623998807,0.0548985721609773,0.0306239253028835,0.0763496961419427,0.0101230230274022,0.9160616819911646,0.0782902846400074,coupled_severe_fault
IRCLT-0581,14,43,coupled_severe_fault,severe,22492882149.600067,18.47512475977043,0.9383540564019412,0.9383540564019412,1.0991823399602072,0.9097671638685554,0.6173021952291725,0.5027555738987414,0.905537705790226,0.0589618822157554,0.9219047969275698,0.0008090735459277,0.0008090735459277,0.0,0.0,0.0640310255676285,0.0589077340889434,0.0284627304371395,0.0862630876452432,0.0,0.9058369330520056,0.100197858691382,coupled_severe_fault
IRCLT-0581,15,47,coupled_severe_fault,severe,19987831671.516266,18.521618473207106,0.9315196708399484,0.9315196708399484,1.091746868500481,0.9159632409786568,0.6148957741178593,0.5045749303775509,0.9032591155650106,0.042405399082946,0.8855751184916295,0.0008652664722547,0.0008652664722547,0.0,0.0,0.0622399938516676,0.0565080630531785,0.0318440599916061,0.0817621113180037,0.0,0.9093916468681406,0.0955381098531513,coupled_severe_fault
