work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
0,76.98636207881154,0.22516724468320648,0.39008140620059695,8
1,77.05504484548106,0.22561450571677455,0.39329852058947423,8
2,77.1228289020051,0.22606282778113126,0.3965156349783515,8
3,77.18972600795541,0.2265122135168378,0.3997327493672288,8
4,77.2557477690305,0.22696266557110092,0.40294986375610603,8
5,77.32090563906888,0.22741418659778947,0.4061669781449833,8
6,77.38521092203626,0.2278667792574515,0.4093840925338606,8
7,77.44867477398661,0.22832044621733089,0.4126012069227379,8
8,77.51130820499753,0.22877519015138434,0.41581832131161517,8
9,77.57312208108038,0.22923101374029825,0.41903543570049245,8
10,77.63412712606541,0.22968791967150584,0.42225255008936974,8
11,77.69433392346208,0.23014591063920395,0.425469664478247,8
12,77.75375291829529,0.23060498934437024,0.4286867788671242,8
13,77.81239441891735,0.23106515849478038,0.4319038932560015,8
14,77.87026859879634,0.231526420805025,0.43512100764487877,8
15,77.92738549828113,0.23198877899652703,0.43833812203375605,8
16,77.98375502634312,0.23245223579755886,0.44155523642263333,8
17,78.03938696229544,0.23291679394325976,0.4447723508115106,8
18,78.09429095748942,0.23338245617565295,0.4479894652003879,8
19,78.14847653698902,0.2338492252436633,0.45120657958926513,8
20,78.20195310122327,0.23431710390313443,0.4544236939781424,8
21,78.25472992761709,0.23478609491684635,0.4576408083670197,8
22,78.30681617220084,0.23525620105453288,0.460857922755897,8
23,78.35822087119872,0.23572742509289935,0.46407503714477427,8
24,78.40895294259647,0.23619976981563992,0.46729215153365156,8
25,78.45902118768848,0.2366732380134554,0.47050926592252884,8
26,78.50843429260466,0.23714783248407104,0.473726380311406,8
27,78.55720082981745,0.23762355603225382,0.4769434947002833,8
28,78.60532925962892,0.23810041146983085,0.4801606090891606,8
29,78.65282793163861,0.23857840161570656,0.48337772347803787,8
30,78.699705086192,0.23905752929588095,0.48659483786691515,8
31,78.74596885581009,0.23953779734346736,0.48981195225579244,8
32,78.79162726660033,0.24001920859871043,0.4930290666446697,8
33,78.83668823964899,0.24050176590900413,0.49624618103354695,8
34,78.88115959239538,0.24098547212890964,0.4994632954224243,8
35,78.92504903998804,0.24147033012017383,0.5026804098113015,8
36,78.96836419662324,0.24195634275174682,0.5058975242001787,8
37,79.01111257686591,0.24244351289980065,0.509114638589056,8
38,79.05330159695333,0.2429318434477472,0.5123317529779333,8
39,79.09493857608172,0.2434213372862567,0.5155488673668106,8
40,79.13603073767602,0.24391199731327576,0.5187659817556879,8
41,79.17658521064311,0.2444038264340459,0.5219830961445652,8
42,79.21660903060844,0.24489682756112208,0.5252002105334425,8
43,79.25610914113678,0.24539100361439087,0.5284173249223197,8
44,79.29509239493669,0.24588635752108912,0.531634439311197,8
45,79.33356555504943,0.24638289221582244,0.5348515537000743,8
46,79.37153529602229,0.246880610640584,0.5380686680889516,8
47,79.40900820506643,0.24737951574477274,0.5412857824778289,8
48,79.44599078319973,0.24787961048521245,0.5445028968667062,8
49,79.48248944637466,0.24838089782617045,0.5477200112555833,8
50,79.51851052659124,0.24888338073937616,0.5509371256444606,8
51,79.55406027299568,0.24938706220404,0.5541542400333379,8
52,79.58914485296447,0.24989194520687252,0.5573713544222152,8
53,79.62377035317428,0.25039803274210304,0.5605884688110925,8
54,79.65794278065798,0.25090532781149866,0.5638055831999698,8
55,79.69166806384676,0.2514138334243833,0.567022697588847,8
56,79.7249520535986,0.251923552597657,0.5702398119777242,8
57,79.75780052421337,0.2524344883558146,0.5734569263666016,8
58,79.7902191744345,0.2529466437309653,0.5766740407554788,8
59,79.82221362843771,0.2534600217628516,0.5798911551443561,8
60,79.85378943680671,0.2539746254988686,0.5831082695332334,8
61,79.88495207749611,0.25449045799408376,0.5863253839221106,8
62,79.91570695678179,0.25500752231125545,0.5895424983109879,8
63,79.94605941019883,0.2555258215208529,0.5927596126998652,8
64,79.97601470346713,0.2560453587010757,0.5959767270887425,8
65,80.00557803340493,0.25656613693787295,0.5991938414776198,8
66,80.03475452883042,0.2570881593249631,0.6024109558664971,8
67,80.06354925145143,0.2576114289638535,0.6056280702553744,8
68,80.09196719674372,0.25813594896385994,0.6088451846442516,8
69,80.12001329481745,0.2586617224421265,0.6120622990331289,8
70,80.14769241127263,0.25918875252364515,0.6152794134220061,8
71,80.17500934804309,0.25971704234127574,0.6184965278108835,8
72,80.20196884422968,0.26024659503576564,0.6217136421997607,8
73,80.22857557692241,0.2607774137557699,0.6249307565886381,8
74,80.25483416201173,0.2613095016578708,0.6281478709775152,8
75,80.28074915498954,0.2618428619065985,0.6313649853663925,8
76,80.30632505173928,0.2623774976744503,0.6345820997552698,8
77,80.33156628931609,0.26291341214191133,0.6377992141441471,8
78,80.35647724671644,0.2634506084974745,0.6410163285330244,8
79,80.38106224563789,0.2639890899376608,0.6442334429219015,8
80,80.40532555122884,0.26452885966703943,0.6474505573107789,8
81,80.42927137282847,0.26506992089824805,0.6506676716996561,8
82,80.45290386469696,0.2656122768520134,0.6538847860885334,8
83,80.47622712673626,0.2661559307571715,0.6571019004774107,8
84,80.49924520520133,0.2667008858506883,0.660319014866288,8
85,80.5219620934021,0.2672471453776798,0.6635361292551653,8
86,80.54438173239625,0.2677947125914331,0.6667532436440424,8
87,80.56650801167297,0.26834359075342673,0.6699703580329198,8
88,80.5883447698277,0.2688937831333515,0.673187472421797,8
89,80.60989579522806,0.26944529300913095,0.6764045868106743,8
90,80.63116482667108,0.2699981236669423,0.6796217011995516,8
91,80.65215555403188,0.2705522784012374,0.6828388155884288,8
92,80.67287161890376,0.2711077605147634,0.6860559299773061,8
93,80.69331661522993,0.27166457331858374,0.6892730443661834,8
94,80.71349408992711,0.27222272013209925,0.6924901587550607,8
95,80.7334075435008,0.2727822042830688,0.695707273143938,8
96,80.75306043065257,0.2733430291076311,0.6989243875328153,8
97,80.77245616087943,0.27390519795032514,0.7021415019216926,8
98,80.79159809906528,0.27446871416411167,0.7053586163105698,8
99,80.81048956606476,0.27503358111039466,0.7085757306994471,8
100,80.82913383927925,0.27559980215904223,0.7117928450883243,8
101,80.84753415322557,0.2761673806884082,0.7150099594772017,8
102,80.86569370009703,0.2767363200853534,0.7182270738660789,8
103,80.8836156303173,0.2773066237452675,0.7214441882549563,8
104,80.9013030530869,0.27787829507208983,0.7246613026438334,8
105,80.91875903692267,0.27845133747833173,0.7278784170327107,8
106,80.93598661019007,0.2790257543850977,0.731095531421588,8
107,80.95298876162855,0.2796015492221072,0.7343126458104653,8
108,80.96976844087007,0.28017872542771627,0.7375297601993426,8
109,80.98632855895087,0.2807572864489397,0.7407468745882198,8
110,81.00267198881639,0.2813372357414724,0.7439639889770971,8
111,81.01880156581977,0.28191857676971166,0.7471811033659743,8
112,81.03472008821369,0.2825013130067789,0.7503982177548516,8
113,81.05043031763589,0.2830854479345418,0.7536153321437289,8
114,81.06593497958818,0.2836709850436364,0.7568324465326062,8
115,81.08123676390937,0.2842579278334891,0.7600495609214835,8
116,81.09633832524187,0.2848462798123388,0.7632666753103607,8
117,81.11124228349227,0.28543604449725946,0.766483789699238,8
118,81.12595122428577,0.28602722541418196,0.7697009040881153,8
119,81.14046769941487,0.2866198260979168,0.7729180184769926,8
120,81.15479422728197,0.28721385009217626,0.7761351328658699,8
121,81.16893329333632,0.28780930094959717,0.7793522472547472,8
122,81.18288735050524,0.28840618223176295,0.7825693616436245,8
123,81.19665881961957,0.2890044975092268,0.7857864760325017,8
124,81.21025008983379,0.2896042503615337,0.789003590421379,8
125,81.22366351904037,0.2902054443772436,0.7922207048102562,8
126,81.23690143427892,0.2908080831539538,0.7954378191991334,8
127,81.24996613213985,0.29141217029832217,0.7986549335880108,8
128,81.26285987916282,0.29201770942608957,0.8018720479768882,8
129,81.27558491222995,0.29262470416210307,0.8050891623657653,8
130,81.28814343895387,0.2932331581403388,0.8083062767546425,8
131,81.30053763806073,0.293843075003925,0.8115233911435199,8
132,81.3127696597682,0.29445445840516515,0.8147405055323971,8
133,81.32484162615842,0.29506731200556113,0.8179576199212745,8
134,81.33675563154624,0.2956816394758365,0.8211747343101516,8
135,81.3485137428425,0.2962974444959593,0.8243918486990288,8
136,81.36011799991263,0.2969147307551663,0.8276089630879062,8
137,81.37157041593056,0.2975335019519854,0.8308260774767836,8
138,81.38287297772791,0.2981537617942598,0.8340431918656608,8
139,81.39402764613877,0.29877551399917107,0.837260306254538,8
140,81.40503635633978,0.29939876229326295,0.8404774206434152,8
141,81.4159010181859,0.30002351041246494,0.8436945350322925,8
142,81.42662351654181,0.3006497621021158,0.8469116494211699,8
143,81.43720571160877,0.3012775211169875,0.8501287638100471,8
144,81.44764943924744,0.30190679122130903,0.8533458781989244,8
145,81.45795651129636,0.3025375761887902,0.8565629925878017,8
146,81.46812871588624,0.3031698798026454,0.8597801069766791,8
147,81.47816781775019,0.303803705855618,0.8629972213655562,8
148,81.48807555852993,0.30443905815000394,0.8662143357544335,8
149,81.49785365707787,0.3050759404976761,0.8694314501433107,8
150,81.5075038097553,0.30571435672010844,0.8726485645321881,8
151,81.5170276907268,0.30635431064840013,0.8758656789210654,8
152,81.52642695225055,0.30699580612329996,0.8790827933099427,8
153,81.53570322496498,0.30763884699523064,0.8822999076988198,8
154,81.54485811817179,0.30828343712431316,0.8855170220876972,8
155,81.55389322011501,0.3089295803803913,0.8887341364765744,8
156,81.5628100982566,0.3095772806430563,0.8919512508654518,8
157,81.57161029954838,0.3102265418016712,0.895168365254329,8
158,81.58029535070037,0.3108773677553957,0.8983854796432061,8
159,81.58886675844568,0.31152976241321073,0.9016025940320835,8
160,81.59732600980189,0.3121837296939435,0.9048197084209609,8
161,81.6056745723291,0.31283927352629204,0.9080368228098381,8
162,81.61391389438437,0.31349639784885014,0.9112539371987153,8
163,81.62204540537317,0.3141551066101327,0.9144710515875925,8
164,81.63007051599725,0.3148154037686001,0.9176881659764698,8
165,81.6379906184994,0.31547729329268415,0.9209052803653472,8
166,81.645807086905,0.31614077916081246,0.9241223947542244,8
167,81.6535212772604,0.31680586536143396,0.9273395091431016,8
168,81.66113452786813,0.31747255589304446,0.930556623531979,8
169,81.66864815951912,0.3181408547642116,0.9337737379208564,8
170,81.67606347572183,0.3188107659936005,0.9369908523097336,8
171,81.68338176292838,0.319482293609999,0.9402079666986108,8
172,81.69060429075773,0.3201554416523438,0.943425081087488,8
173,81.69773231221598,0.32083021416974505,0.9466421954763654,8
174,81.70476706391366,0.32150661522151314,0.9498593098652427,8
175,81.71170976628036,0.3221846488771837,0.95307642425412,8
176,81.71856162377641,0.3228643192165436,0.9562935386429972,8
177,81.72532382510184,0.323545630329657,0.9595106530318743,8
178,81.7319975434026,0.324228586316891,0.9627277674207517,8
179,81.73858393647411,0.3249131912889418,0.9659448818096291,8
180,81.7450841469621,0.32559944936686075,0.9691619961985063,8
181,81.75149930256082,0.32628736468208047,0.9723791105873835,8
182,81.75783051620873,0.32697694137644107,0.9755962249762609,8
183,81.76407888628152,0.3276681836022164,0.9788133393651383,8
184,81.77024549678276,0.32836109552214027,0.9820304537540154,8
185,81.77633141753182,0.32905568130943313,0.9852475681428926,8
186,81.7823377043496,0.3297519451478282,0.9884646825317698,8
187,81.78826539924161,0.3304498912315983,0.9916817969206472,8
188,81.79411553057878,0.33114952376558215,0.9948989113095246,8
189,81.79988911327587,0.33185084696521117,0.9981160256984017,8
190,81.80558714896753,0.3325538650565365,1.001333140087279,8
191,81.81121062618212,0.33325858227625527,1.0045502544761564,8
192,81.81676052051309,0.3339650028717378,1.0077673688650335,8
193,81.82223779478835,0.33467313110105434,1.010984483253911,8
194,81.82764339923726,0.33538297123300254,1.014201597642788,8
195,81.83297827165546,0.3360945275471338,1.0174187120316653,8
196,81.83824333756762,0.336807804333781,1.0206358264205426,8
197,81.84343951038792,0.33752280589408534,1.0238529408094201,8
198,81.84856769157864,0.3382395365400239,1.0270700551982972,8
199,81.85362877080641,0.3389580005944368,1.0302871695871745,8
200,81.85862362609664,0.3396782023910547,1.0335042839760515,8
201,81.86355312398587,0.3404001462745262,1.036721398364929,8
202,81.86841811967197,0.3411238366004455,1.0399385127538063,8
203,81.8732194571627,0.3418492777353798,1.0431556271426836,8
204,81.87795796942194,0.3425764740568975,1.0463727415315607,8
205,81.88263447851432,0.34330542995359525,1.0495898559204382,8
206,81.8872497957478,0.34403614982512637,1.0528069703093155,8
207,81.89180472181442,0.3447686380822286,1.0560240846981928,8
208,81.89630004692921,0.3455028991467517,1.0592411990870698,8
209,81.90073655096728,0.3462389374516861,1.062458313475947,8
210,81.90511500359911,0.3469767574411906,1.0656754278648244,8
211,81.90943616442408,0.3477163635706207,1.068892542253702,8
212,81.91370078310229,0.34845776030655673,1.072109656642579,8
213,81.91790959948453,0.3492009521268326,1.0753267710314562,8
214,81.92206334374073,0.3499459435205634,1.0785438854203335,8
215,81.92616273648656,0.35069273898817466,1.0817609998092108,8
216,81.93020848890849,0.3514413430414305,1.084978114198088,8
217,81.93420130288713,0.35219176020346243,1.0881952285869654,8
218,81.93814187111906,0.3529439950087977,1.0914123429758427,8
219,81.94203087723692,0.35369805200338855,1.09462945736472,8
220,81.94586899592808,0.35445393574464057,1.0978465717535975,8
221,81.94965689305167,0.355211650801442,1.1010636861424745,8
222,81.95339522575408,0.3559712017541924,1.1042808005313518,8
223,81.95708464258298,0.35673259319483186,1.1074979149202289,8
224,81.96072578359983,0.3574958297268701,1.1107150293091064,8
225,81.96431928049091,0.35826091596541576,1.1139321436979837,8
226,81.96786575667693,0.3590278565372055,1.117149258086861,8
227,81.9713658274212,0.3597966560806332,1.120366372475738,8
228,81.97482009993628,0.36056731924578,1.1235834868646155,8
229,81.97822917348947,0.3613398506944432,1.1268006012534928,8
230,81.98159363950661,0.3621142551001659,1.13001771564237,8
231,81.98491408167483,0.362890537148267,1.1332348300312471,8
232,81.98819107604372,0.3636687015358706,1.1364519444201244,8
233,81.99142519112529,0.36444875297193574,1.1396690588090017,8
234,81.99461698799259,0.36523069617728654,1.1428861731978792,8
235,81.9977670203771,0.366014535884642,1.1461032875867563,8
236,82.00087583476473,0.3668002768386461,1.1493204019756336,8
237,82.00394397049065,0.36758792379589755,1.1525375163645109,8
238,82.00697195983287,0.36837748152498057,1.1557546307533881,8
239,82.00996032810454,0.3691689548064946,1.1589717451422654,8
240,82.01290959374518,0.36996234843308495,1.1621888595311427,8
241,82.01582026841051,0.3707576672094728,1.16540597392002,8
242,82.01869285706127,0.37155491595248646,1.1686230883088973,8
243,82.02152785805082,0.3723540994910908,1.1718402026977746,8
244,82.0243257632116,0.37315522266641904,1.1750573170866518,8
245,82.02708705794045,0.3739582903318026,1.1782744314755291,8
246,82.02981222128281,0.3747633073528023,1.1814915458644064,8
247,82.03250172601585,0.37557027860723896,1.1847086602532837,8
248,82.03515603873046,0.3763792089852249,1.187925774642161,8
249,82.03777561991224,0.37719010338919423,1.1911428890310383,8
250,82.04036092402134,0.37800296673393435,1.1943600034199153,8
251,82.04291239957132,0.37881780394661707,1.1975771178087928,8
252,82.045430489207,0.3796346199668299,1.20079423219767,8
253,82.04791562978119,0.3804534197466073,1.2040113465865474,8
254,82.05036825243049,0.3812742082504622,1.2072284609754245,8
255,82.05278878265013,0.38209699045541723,1.210445575364302,8
256,82.05517764036776,0.38292177135103683,1.213662689753179,8
257,82.05753524001628,0.38374855593945817,1.2168798041420563,8
258,82.05986199060577,0.3845773492354235,1.2200969185309336,8
259,82.06215829579443,0.38540815626631186,1.223314032919811,8
260,82.06442455395864,0.3862409820721704,1.2265311473086882,8
261,82.06666115826202,0.3870758317057472,1.2297482616975655,8
262,82.06886849672367,0.3879127102325228,1.2329653760864427,8
263,82.07104695228549,0.3887516227307424,1.23618249047532,8
264,82.07319690287858,0.38959257429144817,1.2393996048641973,8
265,82.07531872148888,0.3904355700185116,1.2426167192530746,8
266,82.0774127762218,0.3912806150286655,1.2458338336419519,8
267,82.07947943036612,0.39212771445153716,1.2490509480308292,8
268,82.081519042457,0.3929768734296801,1.2522680624197065,8
269,82.0835319663382,0.3938280971186072,1.2554851768085837,8
270,82.08551855122342,0.3946813906868234,1.258702291197461,8
271,82.08747914175696,0.3955367593158582,1.2619194055863383,8
272,82.08941407807346,0.3963942082002988,1.2651365199752156,8
273,82.09132369585689,0.3972537425478228,1.2683536343640927,8
274,82.09320832639885,0.3981153675792316,1.2715707487529702,8
275,82.095068296656,0.3989790885284831,1.2747878631418472,8
276,82.09690392930675,0.3998449106427254,1.2780049775307247,8
277,82.09871554280733,0.4007128391823295,1.2812220919196018,8
278,82.10050345144697,0.4015828794209231,1.2844392063084793,8
279,82.10226796540246,0.4024550366454239,1.2876563206973564,8
280,82.10400939079192,0.40332931615607337,1.2908734350862336,8
281,82.10572802972791,0.40420572326646986,1.294090549475111,8
282,82.10742418036995,0.405084263303603,1.2973076638639882,8
283,82.10909813697606,0.40596494160788665,1.3005247782528655,8
284,82.11075018995396,0.4068477635331938,1.3037418926417428,8
285,82.11238062591141,0.4077327344468895,1.30695900703062,8
286,82.1139897277059,0.4086198597298658,1.3101761214194974,8
287,82.11557777449376,0.4095091447765754,1.3133932358083746,8
288,82.11714504177857,0.41040059499506576,1.316610350197252,8
289,82.11869180145895,0.41129421580701386,1.3198274645861292,8
290,82.12021832187577,0.4121900126477603,1.3230445789750065,8
291,82.12172486785863,0.4130879909663438,1.3262616933638838,8
292,82.1232117007719,0.413988156225536,1.329478807752761,8
293,82.12467907855998,0.4148905139018755,1.3326959221416383,8
294,82.1261272557921,0.4157950694857036,1.3359130365305154,8
295,82.12755648370644,0.4167018284811982,1.339130150919393,8
296,82.12896701025377,0.4176107964064094,1.34234726530827,8
297,82.13035908014044,0.41852197879329384,1.3455643796971475,8
298,82.13173293487078,0.41943538118775037,1.3487814940860245,8
299,82.13308881278914,0.4203510091496553,1.351998608474902,8
300,82.13442694912105,0.4212688682528969,1.3552157228637791,8
301,82.1357475760142,0.4221889640854116,1.3584328372526566,8
302,82.13705092257858,0.4231113022492192,1.3616499516415337,8
303,82.13833721492637,0.42403588836045814,1.364867066030411,8
304,82.139606676211,0.42496272804942126,1.3680841804192883,8
305,82.140859526666,0.4258918269605919,1.3713012948081655,8
306,82.14209598364315,0.4268231907526794,1.3745184091970428,8
307,82.14331626165017,0.42775682509865454,1.37773552358592,8
308,82.14452057238798,0.42869273568578653,1.3809526379747974,8
309,82.1457091247874,0.4296309282156784,1.3841697523636747,8
310,82.14688212504542,0.4305714084043033,1.3873868667525517,8
311,82.14803977666092,0.431514181982041,1.3906039811414292,8
312,82.14918228047003,0.4324592546937138,1.3938210955303063,8
313,82.15030983468095,0.43340663229862353,1.3970382099191838,8
314,82.15142263490833,0.4343563205705876,1.4002553243080609,8
315,82.15252087420721,0.43530832529797603,1.4034724386969384,8
316,82.15360474310654,0.4362626522837479,1.4066895530858154,8
317,82.15467442964217,0.43721930734548825,1.4099066674746927,8
