work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,80.03964304307557,1.0410871176914724,2.1644763598165757,6
772,80.03964458112931,1.0434318647031642,2.1668998190948363,6
773,80.03964609803359,1.0457822514189261,2.169323278373097,6
774,80.03964759407926,1.0481382916575543,2.1717467376513575,6
775,80.03964906955312,1.0504999992718733,2.1741701969296177,6
776,80.03965052473806,1.0528673881488195,2.1765936562078783,6
777,80.03965195991307,1.055240472209525,2.179017115486139,6
778,80.0396533753533,1.0576192654094025,2.1814405747643995,6
779,80.0396547713301,1.0600037817382293,2.1838640340426596,6
780,80.03965614811115,1.0623940352202323,2.1862874933209206,6
781,80.03965750596036,1.0647900399141736,2.188710952599181,6
782,80.0396588451381,1.0671918099134339,2.1911344118774414,6
783,80.03966016590108,1.0695993593460993,2.193557871155702,6
784,80.03966146850254,1.072012702375047,2.1959813304339626,6
785,80.03966275319222,1.0744318531980297,2.1984047897122228,6
786,80.0396640202164,1.0768568260477636,2.2008282489904833,6
787,80.039665269818,1.0792876351920122,2.203251708268744,6
788,80.03966650223661,1.081724294933675,2.2056751675470045,6
789,80.0396677177085,1.0841668196108725,2.208098626825265,6
790,80.03966891646668,1.086615223597034,2.2105220861035253,6
791,80.03967009874101,1.0890695213009844,2.212945545381786,6
792,80.03967126475814,1.0915297271670312,2.2153690046600465,6
793,80.03967241474163,1.0939958556750522,2.217792463938307,6
794,80.03967354891194,1.0964679213405835,2.2202159232165672,6
795,80.03967466748651,1.0989459387149065,2.2226393824948283,6
796,80.0396757706798,1.1014299223851374,2.2250628417730884,6
797,80.03967685870333,1.103919886974314,2.227486301051349,6
798,80.03967793176568,1.1064158471414862,2.2299097603296096,6
799,80.03967899007259,1.1089178175818029,2.2323332196078702,6
800,80.03968003382694,1.1114258130266015,2.234756678886131,6
