work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,82.19867901241378,1.2275093080092685,2.2418066650910013,3
772,82.19868050856769,1.2311962064074158,2.244316704927966,3
773,82.19868198358665,1.2348945994325997,2.246826744764931,3
774,82.19868343776925,1.2386045232379594,2.2493367846018963,3
775,82.19868487140981,1.2423260140905716,2.251846824438861,3
776,82.19868628479851,1.2460591083718124,2.254356864275826,3
777,82.19868767822143,1.2498038425777154,2.256866904112791,3
778,82.19868905196063,1.2535602533193344,2.2593769439497557,3
779,82.19869040629413,1.2573283773231052,2.2618869837867206,3
780,82.19869174149608,1.2611082514312115,2.264397023623686,3
781,82.19869305783673,1.2648999126019465,2.2669070634606507,3
782,82.19869435558253,1.2687033979100821,2.2694171032976156,3
783,82.19869563499616,1.2725187445472348,2.2719271431345804,3
784,82.19869689633654,1.276345989822233,2.2744371829715457,3
785,82.19869813985902,1.2801851711614893,2.2769472228085106,3
786,82.19869936581529,1.2840363261093695,2.2794572626454754,3
787,82.19870057445347,1.2878994923285636,2.2819673024824403,3
788,82.19870176601822,1.2917747076004604,2.284477342319405,3
789,82.19870294075072,1.2956620098255223,2.28698738215637,3
790,82.19870409888875,1.299561437023659,2.289497421993335,3
791,82.19870524066671,1.3034730273346053,2.2920074618303,3
792,82.19870636631572,1.307396819018298,2.294517501667265,3
793,82.19870747606362,1.3113328504552562,2.29702754150423,3
794,82.19870857013501,1.3152811601469596,2.2995375813411947,3
795,82.19870964875136,1.3192417867162327,2.30204762117816,3
796,82.198710712131,1.3232147689076244,2.304557661015125,3
797,82.19871176048915,1.3272001455877929,2.3070677008520897,3
798,82.19871279403799,1.3311979557458922,2.3095777406890545,3
799,82.19871381298675,1.3352082384939563,2.3120877805260194,3
800,82.19871481754167,1.3392310330672876,2.3145978203629842,3
