work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
0,78.82488466419782,0.2487773436611923,0.2033856382390762,2
1,78.90071079762053,0.24921069780683391,0.20506401979584077,2
2,78.97537911665445,0.24964497744087005,0.2067424013526053,2
3,79.04890730035162,0.2500801846596101,0.20842078290936986,2
4,79.12131275781677,0.25051632156418036,0.21009916446613439,2
5,79.19261263232924,0.2509533902605351,0.21177754602289897,2
6,79.26282380540194,0.2513913928594677,0.21345592757966353,2
7,79.33196290077836,0.25183033147662215,0.21513430913642806,2
8,79.40004628836854,0.2522702082325036,0.21681269069319262,2
9,79.46709008812493,0.2527110252524902,0.21849107224995715,2
10,79.53311017385909,0.25315278466684377,0.2201694538067217,2
11,79.59812217700005,0.25359548861072156,0.22184783536348626,2
12,79.66214149029541,0.2540391392241873,0.2235262169202508,2
13,79.72518327145575,0.25448373865222235,0.22520459847701538,2
14,79.7872624467436,0.25492928904473744,0.22688298003377988,2
15,79.84839371450737,0.25537579255658355,0.22856136159054447,2
16,79.90859154866155,0.2558232513475638,0.23023974314730902,2
17,79.96787020211362,0.25627166758244463,0.23191812470407355,2
18,80.02624371013869,0.25672104343096697,0.2335965062608381,2
19,80.08372589370258,0.2571713810678582,0.23527488781760264,2
20,80.14033036273423,0.2576226826728435,0.2369532693743672,2
21,80.19607051934804,0.25807495043065704,0.23863165093113178,2
22,80.25095956101705,0.2585281865310539,0.24031003248789629,2
23,80.30501048369777,0.25898239316882166,0.24198841404466087,2
24,80.35823608490709,0.2594375725437918,0.24366679560142537,2
25,80.41064896675238,0.2598937268608512,0.24534517715818996,2
26,80.46226153891524,0.26035085832995436,0.24702355871495452,2
27,80.51308602158977,0.2608089691661345,0.24870194027171905,2
28,80.5631344483758,0.26126806158951543,0.25038032182848363,2
29,80.6124186691282,0.26172813782532356,0.2520587033852481,2
