work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,84.58812165669747,1.5644361004221226,2.1502885303021104,9
772,84.58812290769097,1.5684742671419807,2.1526933676831996,9
773,84.58812414059086,1.5725232163125016,2.155098205064289,9
774,84.5881253556588,1.5765829769842505,2.157503042445378,9
775,84.58812655315273,1.5806535782862419,2.1599078798264673,9
776,84.5881277333268,1.5847350494261545,2.162312717207557,9
777,84.58812889643153,1.5888274196905448,2.164717554588646,9
778,84.5881300427138,1.592930718445055,2.1671223919697358,9
779,84.58813117241692,1.5970449751346318,2.1695272293508245,9
780,84.58813228578067,1.6011702192837398,2.171932066731914,9
781,84.5881333830414,1.6053064804965729,2.1743369041130034,9
782,84.58813446443199,1.6094537884572748,2.176741741494093,9
783,84.58813553018199,1.6136121729301505,2.1791465788751823,9
784,84.5881365805176,1.6177816637598876,2.1815514162562715,9
785,84.58813761566176,1.621962290871767,2.1839562536373607,9
786,84.58813863583423,1.6261540842718878,2.1863610910184503,9
787,84.58813964125152,1.6303570740473816,2.1887659283995395,9
788,84.58814063212705,1.6345712903666305,2.1911707657806287,9
789,84.58814160867114,1.6387967634794902,2.1935756031617184,9
790,84.58814257109105,1.643033523717508,2.1959804405428076,9
791,84.58814351959111,1.647281601494145,2.198385277923897,9
792,84.58814445437262,1.6515410273049926,2.200790115304986,9
793,84.588145375634,1.6558118317280024,2.2031949526860757,9
794,84.5881462835708,1.6600940454237025,2.205599790067165,9
795,84.58814717837573,1.6643876991354223,2.208004627448254,9
796,84.58814806023874,1.6686928236895175,2.2104094648293433,9
797,84.58814892934699,1.6730094499955934,2.212814302210433,9
798,84.58814978588498,1.6773376090467298,2.215219139591522,9
799,84.5881506300345,1.6816773319197065,2.2176239769726114,9
800,84.58815146197475,1.68602864977523,2.220028814353701,9
