work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
0,75.50885666791125,0.24561648241409245,0.34493079320404585,4
1,75.58125881731833,0.24612530881388808,0.3475889063276278,4
2,75.65243344756816,0.2466353368698101,0.35024701945120973,4
3,75.72240137024288,0.24714656952768863,0.35290513257479167,4
4,75.79118304408135,0.2476590097406449,0.35556324569837366,4
5,75.85879858096122,0.24817266046910907,0.3582213588219556,4
6,75.92526775177974,0.2486875246808385,0.3608794719455375,4
7,75.99060999223481,0.24920360535093583,0.36353758506911943,4
8,76.05484440850793,0.24972090546186732,0.36619569819270137,4
9,76.11798978285101,0.25023942800348103,0.36885381131628336,4
10,76.18006457907819,0.2507591759730251,0.3715119244398653,4
11,76.2410869479648,0.25128015237516627,0.37417003756344724,4
12,76.30107473255462,0.2518023602220081,0.3768281506870292,4
13,76.36004547337726,0.2523258025331096,0.3794862638106111,4
14,76.41801641357698,0.25285048233550345,0.38214437693419306,4
15,76.47500450395466,0.25337640266371486,0.384802490057775,4
16,76.53102640792424,0.2539035665597801,0.387460603181357,4
17,76.58609850638513,0.25443197707326476,0.39011871630493894,4
18,76.64023690251196,0.25496163726128296,0.3927768294285208,4
19,76.69345742646327,0.25549255018851585,0.39543494255210276,4
20,76.7457756400102,0.2560247189272303,0.3980930556756847,4
21,76.79720684108678,0.2565581465572977,0.4007511687992667,4
22,76.84776606826316,0.25709283616621303,0.40340928192284864,4
23,76.89746810514279,0.2576287908491137,0.4060673950464306,4
24,76.94632748468526,0.25816601370879844,0.4087255081700125,4
25,76.99435849345569,0.25870450785574617,0.41138362129359446,4
26,77.04157517580225,0.2592442764081356,0.4140417344171764,4
27,77.08799133796263,0.25978532249186354,0.4166998475407583,4
28,77.13362055210109,0.2603276492405647,0.41935796066434033,4
29,77.17847616027697,0.2608712597956306,0.4220160737879223,4
