work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,83.09103220388197,0.9778701993441609,1.9107976343022128,1
772,83.09103331903478,0.9803793142002153,1.9129513722173714,1
773,83.09103441852541,0.9828950914966575,1.9151051101325298,1
774,83.09103550257385,0.9854175490634787,1.9172588480476884,1
775,83.09103657139696,0.9879467047784682,1.9194125859628473,1
776,83.09103762520857,0.9904825765673457,1.9215663238780059,1
777,83.09103866421954,0.9930251824038865,1.9237200617931642,1
778,83.09103968863772,0.9955745403100525,1.9258737997083228,1
779,83.09104069866808,0.9981306683561187,1.9280275376234817,1
780,83.0910416945127,1.0006935846608065,1.9301812755386403,1
781,83.0910426763708,1.0032633073914115,1.9323350134537989,1
782,83.09104364443883,1.005839854763933,1.9344887513689573,1
783,83.09104459891046,1.0084232450432056,1.936642489284116,1
784,83.09104553997666,1.0110134965430313,1.9387962271992747,1
785,83.0910464678257,1.0136106276263093,1.9409499651144333,1
786,83.09104738264323,1.0162146567051678,1.9431037030295917,1
787,83.09104828461224,1.0188256022410955,1.9452574409447503,1
788,83.09104917391322,1.0214434827450767,1.947411178859909,1
789,83.09105005072408,1.024068316777721,1.9495649167750677,1
790,83.09105091522025,1.026700122949397,1.951718654690226,1
791,83.09105176757467,1.0293389199203682,1.9538723926053847,1
792,83.09105260795788,1.0319847264009223,1.9560261305205435,1
793,83.091053436538,1.0346375611515097,1.9581798684357021,1
794,83.09105425348085,1.0372974429828763,1.9603336063508607,1
795,83.0910550589498,1.039964390756198,1.9624873442660191,1
796,83.09105585310607,1.0426384233832153,1.964641082181178,1
797,83.0910566361085,1.0453195598263716,1.9667948200963365,1
798,83.09105740811377,1.0480078190989468,1.9689485580114952,1
799,83.09105816927632,1.050703220265195,1.9711022959266535,1
800,83.09105891974843,1.0534057824404783,1.9732560338418124,1
