work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,82.9674911560039,0.8391959073112624,2.8748470560178863,5
772,82.96749188754212,0.8408963499706157,2.878064407719412,5
773,82.96749260827181,0.8426003569547564,2.881281759420938,5
774,82.96749331835265,0.8443079358234864,2.884499111122464,5
775,82.967494017942,0.8460190941527055,2.8877164628239904,5
776,82.96749470719487,0.8477338395344455,2.8909338145255163,5
777,82.96749538626396,0.8494521795769049,2.8941511662270427,5
778,82.96749605529976,0.8511741219044835,2.8973685179285686,5
779,82.96749671445052,0.8528996741578162,2.9005858696300946,5
780,82.96749736386225,0.8546288439938092,2.903803221331621,5
781,82.96749800367888,0.8563616390856726,2.907020573033147,5
782,82.96749863404219,0.8580980671229569,2.910237924734673,5
783,82.96749925509181,0.8598381358115867,2.9134552764361987,5
784,82.96749986696538,0.8615818528738963,2.916672628137725,5
785,82.96750046979847,0.8633292260486645,2.919889979839251,5
786,82.96750106372465,0.8650802630911495,2.9231073315407774,5
787,82.96750164887554,0.8668349717731245,2.926324683242303,5
788,82.96750222538077,0.868593359882912,2.9295420349438293,5
789,82.96750279336808,0.8703554352254201,2.932759386645355,5
790,82.96750335296336,0.8721212056221774,2.9359767383468816,5
791,82.96750390429055,0.8738906789113686,2.9391940900484075,5
792,82.96750444747185,0.8756638629478695,2.9424114417499334,5
793,82.96750498262762,0.877440765603283,2.9456287934514593,5
794,82.9675055098764,0.8792213947659753,2.9488461451529857,5
795,82.96750602933506,0.8810057583411104,2.9520634968545116,5
796,82.96750654111865,0.8827938642506872,2.9552808485560376,5
797,82.96750704534061,0.8845857204335743,2.958498200257564,5
798,82.96750754211266,0.8863813348455468,2.96171555195909,5
799,82.96750803154485,0.8881807154593221,2.964932903660616,5
800,82.96750851374566,0.8899838702645952,2.968150255362142,5
