work_cycle,T_stable_K,t_cool_hours,sigma_T_K,group_id
771,83.79076008466104,1.1220581553602562,1.497417818504544,2
772,83.7907606187129,1.1244358428757382,1.4990962000613086,2
773,83.79076114461012,1.1268189053873878,1.500774581618073,2
774,83.79076166247725,1.1292073552401882,1.5024529631748376,2
775,83.7907621724369,1.1316012048075808,1.5041313447316023,2
776,83.7907626746098,1.134000466491532,1.5058097262883667,2
777,83.79076316911485,1.1364051527225973,1.5074881078451314,2
778,83.79076365606916,1.1388152759599879,1.509166489401896,2
779,83.79076413558798,1.1412308486916374,1.5108448709586604,2
780,83.79076460778488,1.143651883434267,1.5125232525154249,2
781,83.79076507277165,1.146078392733453,1.5142016340721896,2
782,83.79076553065838,1.148510389163693,1.515880015628954,2
783,83.79076598155348,1.1509478853284718,1.5175583971857185,2
784,83.79076642556372,1.15339089386033,1.5192367787424832,2
785,83.79076686279421,1.1558394274209285,1.5209151602992477,2
786,83.7907672933485,1.158293498701119,1.5225935418560124,2
787,83.7907677173285,1.1607531204210086,1.5242719234127768,2
788,83.79076813483462,1.1632183053300282,1.5259503049695415,2
789,83.79076854596569,1.165689066207,1.5276286865263058,2
790,83.79076895081907,1.1681654158602073,1.5293070680830705,2
791,83.7907693494906,1.170647367127458,1.530985449639835,2
792,83.7907697420747,1.173134932876157,1.5326638311965994,2
793,83.79077012866429,1.1756281260033736,1.5343422127533641,2
794,83.7907705093509,1.1781269594359074,1.5360205943101286,2
795,83.79077088422471,1.18063144613036,1.5376989758668933,2
796,83.79077125337443,1.1831415990732022,1.5393773574236578,2
797,83.79077161688748,1.1856574312808437,1.5410557389804225,2
798,83.79077197484995,1.1881789557997005,1.542734120537187,2
799,83.79077232734655,1.1907061857062669,1.5444125020939514,2
800,83.79077267446077,1.1932391341071817,1.546090883650716,2
