unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0221,1,0,mtf_degradation,degraded,20826485261.877613,16.841943158731173,0.9898569881491226,0.9898569881491226,0.999547251333019,1.0004529537411837,0.8412686055862315,0.5465121828344509,0.9799309981990348,0.0058021922160839,0.9548445088790908,0.0002234050537612,0.0002234050537612,0.0,0.0,0.0508003642844498,0.048100676516877,0.0124228359895077,0.0339942511159472,0.0028973580591333,0.9636482947603044,0.024066790810895,mtf_degradation
IRCLT-0221,2,5,mtf_degradation,degraded,17394774401.60182,17.483681981433715,0.9888177715776107,0.9888177715776107,1.0194216712990645,0.980948343707158,0.8296829110037017,0.5374369944468524,0.9869257552888862,0.0195750148658055,0.9503589824875492,0.0002293558153068,0.0002293558153068,0.0,0.0,0.0502206646737035,0.0481737753357269,0.0113716074332037,0.0328027530614843,0.0,0.9562797021121856,0.0385522480591167,mtf_degradation
IRCLT-0221,3,6,mtf_degradation,degraded,19848170606.26605,16.97442786399494,0.9872127233149824,0.9872127233149824,1.0013488473849876,0.9986529695535076,0.8641454854565203,0.5621325277055002,0.9829326036474996,0.0137464481593667,0.9447837169751498,0.0002158880852509,0.0002158880852509,0.0,0.0,0.0500672319819528,0.0479586718933863,0.0117142227142586,0.032440171188107,0.0,0.978257635208442,0.0143771887208978,mtf_degradation
IRCLT-0221,4,10,mtf_degradation,degraded,20441499906.0569,17.359496433740425,0.9962693907363792,0.9962693907363792,1.0095619270227043,0.9905286374547588,0.8463646267819795,0.5570981785250909,0.9664302547967504,0.0271767857205726,0.9407350370364612,0.0002377281694214,0.0002377281694214,0.0,0.0,0.0504530481660926,0.0479258980186149,0.013182055313763,0.0339651575988479,0.0009648761937522,0.9732903016460036,0.0215076873881914,mtf_degradation
IRCLT-0221,5,11,mtf_degradation,degraded,20362184905.918064,16.430861104583684,0.9990921495699636,0.9990921495699636,0.979192888502606,1.0212492469478742,0.8400421542918631,0.5449056149405218,0.9807558347718874,0.0210690375002903,0.9187197077559066,0.0002336426420457,0.0002336426420457,0.0,0.0,0.0502169592936268,0.0476218787516974,0.0144171141218297,0.0341136219420337,0.0,0.9628850902769508,0.015529569365999,mtf_degradation
IRCLT-0221,6,14,mtf_degradation,degraded,19748400470.16005,16.487232612057934,0.989444419879879,0.989444419879879,1.013509611982763,0.9866704648648242,0.8555514865187692,0.5560176067361531,0.9694908746668236,0.0176669416653448,0.9382807986049062,0.0002467542696859,0.0002467542696859,0.0,0.0,0.0520650679412298,0.0497156300127635,0.0107535298366476,0.0376132299528816,0.0025862659866857,0.9703321930604834,0.0246518140202968,mtf_degradation
IRCLT-0221,7,19,mtf_degradation,degraded,22232439503.98994,16.652287889708543,0.969858352371449,0.969858352371449,1.0097841622424435,0.9903106400275524,0.8570469711336304,0.5663926979302053,0.9729257455098388,0.0183330796948792,0.9357889667788192,0.0002437660388525,0.0002437660388525,0.0,0.0,0.0531827589826953,0.0497625103812415,0.0117145186421718,0.0394369987143456,0.0081977202866429,0.9779725956185052,0.0167619766486399,mtf_degradation
IRCLT-0221,8,23,mtf_degradation,degraded,22588917304.052315,16.605877628724613,1.0301532559016529,1.0301532559016529,0.980033390313913,1.0203733973591365,0.8188806724173386,0.5230740332079896,0.9401299686168636,0.0253387338363576,0.9404134231117484,0.0002393278094361,0.0002393278094361,0.0,0.0,0.05274655698035,0.0505614945497134,0.0121392357257592,0.041555915341784,0.0,0.9403715694489266,0.0313315656026471,mtf_degradation
IRCLT-0221,9,28,mtf_degradation,degraded,20702326515.20952,16.847502483322522,1.017554823784127,1.017554823784127,0.9897232468618185,1.0103834614077891,0.823987824051516,0.5263063081650773,0.9426128544686804,0.0355797210096998,0.936741042563046,0.0002550861877439,0.0002550861877439,0.0,0.0,0.0531944694962306,0.0492404507187162,0.0113633613012479,0.0377812674975825,0.011928835895561,0.9426619671157024,0.0339108200259723,mtf_degradation
IRCLT-0221,10,32,mtf_degradation,degraded,19562610339.82683,16.729403388331317,1.0205782123370186,1.0205782123370186,0.9914002823006643,1.0086743143540151,0.8422093946405126,0.5171233448633775,0.9415319616243932,0.0440154174012696,0.944828515111757,0.0002762028110277,0.0002762028110277,0.0,0.0,0.052855014651412,0.0506898409285131,0.0120287429049941,0.041869433686417,0.0,0.934705459749498,0.0406312528478937,mtf_degradation
IRCLT-0221,11,36,mtf_degradation,degraded,19052629322.652645,17.535780186345644,0.9646665218668364,0.9646665218668364,1.0093573861723864,0.9907293627603294,0.8427594430605945,0.5082323913764385,0.9417478911287148,0.0515414201020307,0.9127963239682162,0.0002491221426975,0.0002491221426975,0.0,0.0,0.052467624733689,0.0498175453869302,0.0107873123396887,0.0382088157095187,0.0044272695350928,0.927216456863803,0.0543934781050245,mtf_degradation
IRCLT-0221,12,39,mtf_degradation,degraded,18654252018.398903,16.992302019504905,0.9837715090073352,0.9837715090073352,1.009872512427724,0.9902240012415126,0.8137486421840716,0.5252753104291711,0.9200250071555482,0.0458265071841436,0.9253237271512456,0.0002650232341758,0.0002650232341758,0.0,0.0,0.0515433869214525,0.0492564156317403,0.0127053960539564,0.0377913353800091,0.0,0.9436600510182482,0.042988764195563,mtf_degradation
IRCLT-0221,13,41,mtf_degradation,degraded,18463729147.39387,16.517958021981404,0.9924321410151836,0.9924321410151836,1.0101860014624595,0.989916706975039,0.7957667347986109,0.5136856751460032,0.9305623313210156,0.0431777693511438,0.919839340249061,0.000267845253198,0.000267845253198,0.0,0.0,0.0537915744643767,0.0511069164213615,0.0149147669056399,0.0462452273988787,0.0,0.9305241781356528,0.0517210280840977,mtf_degradation
IRCLT-0221,14,44,mtf_degradation,degraded,19516150669.237453,17.31089483173791,0.9824764880330084,0.9824764880330084,1.0158303778655826,0.9844163177135492,0.8317165653284571,0.5031626187735079,0.920142843545752,0.0518975393174439,0.923820121478784,0.0002871774901855,0.0002871774901855,0.0,0.0,0.0550799051369644,0.0510838268411778,0.0106547510176121,0.043320016478447,0.0129888944538525,0.9193389184896004,0.061739684256333,mtf_degradation
IRCLT-0221,15,49,mtf_degradation,degraded,19877566205.832996,16.945474795395555,0.981936987721643,0.981936987721643,1.0061287704480972,0.9939085625735882,0.8277286550607801,0.5191421941661146,0.9229182328992558,0.0698738965167865,0.9195451272085968,0.0002673548891377,0.0002673548891377,0.0,0.0,0.0539089821685558,0.0516758810415765,0.0082474173515822,0.0418059424763294,0.0046785375230906,0.9353156071259832,0.0463661346353379,mtf_degradation
IRCLT-0221,16,52,mtf_degradation,degraded,20189488086.552,17.402743552919944,0.9636522620959844,0.9636522620959844,1.0210963738747905,0.9793394880105828,0.7908982954907171,0.4962391551674378,0.8958254255382369,0.0586161402999857,0.9038050698557226,0.0002871879083655,0.0002871879083655,0.0,0.0,0.0532983410352294,0.0502601380583865,0.0151805692902375,0.0439268762181451,0.0019106281537508,0.915071027059748,0.0679054208665888,mtf_degradation
IRCLT-0221,17,57,mtf_degradation,degraded,20096127618.8336,18.19677972278798,0.9632558652985722,0.9632558652985722,1.0237420381973783,0.9768085735355916,0.7702742478602826,0.5088303131528561,0.8881404629953574,0.0621978456485159,0.9027147629516924,0.0002913954170283,0.0002913954170283,0.0,0.0,0.0557164739632078,0.0526703373353718,0.0133747589838594,0.0503425288104143,0.0039917500671334,0.923726871374981,0.0616730082543417,mtf_degradation
IRCLT-0221,18,58,mtf_degradation,degraded,20141610832.61748,16.756758111507803,1.0018771220484144,1.0018771220484144,1.0091392262634935,0.9909435427484738,0.8186998641105614,0.5028144346377106,0.9058684428722732,0.0568683645786601,0.925595109364172,0.0002795793208134,0.0002795793208134,0.0,0.0,0.0508965237223136,0.0483176473631336,0.0136843134039313,0.0357615558985045,0.0007231246654525,0.9239478941485564,0.0573093550050848,mtf_degradation
IRCLT-0221,19,63,mtf_degradation,degraded,20224922216.11964,17.915795961296507,0.9974890122109517,0.9974890122109517,1.0188760967528288,0.9814736091925338,0.8060781221865554,0.495671670719236,0.88616338722265,0.0791655863719867,0.9125704614507226,0.0003215107205256,0.0003215107205256,0.0,0.0,0.0541881681621344,0.0517117417865318,0.0106078509193371,0.0442311415263796,0.0035438325632618,0.91335388221546,0.067741751322695,mtf_degradation
IRCLT-0221,20,68,mtf_degradation,degraded,20828731665.933056,16.896907378679167,0.9781826099454812,0.9781826099454812,1.0121967212759682,0.9879502462124228,0.7946082533809783,0.4972781656949148,0.8822766186545458,0.0777243555573072,0.8990205938347856,0.0003137663277939,0.0003137663277939,0.0,0.0,0.0531845179577853,0.0511142279908358,0.0115016109274975,0.0427387482852547,0.0,0.916038509856822,0.0633336812045513,mtf_degradation
IRCLT-0221,21,70,mtf_degradation,degraded,18818065923.99611,17.477395822015858,0.9661408569220428,0.9661408569220428,1.0251363411759156,0.9754800018628916,0.7777683290641556,0.4746607201853136,0.8718476276571875,0.0852531823021379,0.9081066551678484,0.0002806313505489,0.0002806313505489,0.0,0.0,0.0547243425519359,0.0516613140736886,0.013210841958371,0.0468443462876742,0.0042817307858783,0.8933574791410374,0.0846827710536068,mtf_degradation
IRCLT-0221,22,74,mtf_degradation,degraded,21205026180.03068,18.283164621674366,0.9781572534102728,0.9781572534102728,1.027780388341194,0.9729705016204572,0.765733466877793,0.4807904323466747,0.8679380905195799,0.0985737312087311,0.8905071128608685,0.0003350211431148,0.0003350211431148,0.0,0.0,0.0551623965581308,0.0527207295480123,0.0135648167228806,0.0502281042986532,0.0,0.8983568198500912,0.0819485830657883,mtf_degradation
IRCLT-0221,23,76,mtf_degradation,degraded,19369041343.78998,16.653970662940186,1.0131848601325906,1.0131848601325906,1.0063851252811222,0.9936553858749266,0.7961608576017922,0.4997070654027726,0.8802845849939704,0.0697772916420631,0.8949592866922425,0.0002947229402857,0.0002947229402857,0.0,0.0,0.0559201069904843,0.0525887677775942,0.0121167676319044,0.0491529906917021,0.0071895064946705,0.9151530006327988,0.0602387449614335,mtf_degradation
IRCLT-0221,24,78,mtf_degradation,degraded,19768684797.985813,18.11208017962293,0.9730616515581096,0.9730616515581096,1.0203023298469838,0.9801016529580712,0.760761728036015,0.4949163491782321,0.8578084831481882,0.0845461909955675,0.8968429992900248,0.0003178884089007,0.0003178884089007,0.0,0.0,0.0567926082853558,0.0537428292464862,0.0164452024834513,0.0566820446449395,0.0005602661990524,0.9096242890089612,0.0699249449542721,mtf_degradation
IRCLT-0221,25,79,mtf_degradation,degraded,20435756496.38064,17.480616823867454,0.976064303586384,0.976064303586384,1.024495587394232,0.9760900996591548,0.7983320451430442,0.4988390686893613,0.8820253765901038,0.0832139645496065,0.8906086462975477,0.0003167290627791,0.0003167290627791,0.0,0.0,0.0556528434411093,0.051686461380167,0.0154346415839965,0.0496059552515009,0.0074259160988931,0.9145712077549516,0.0686460604772987,mtf_degradation
