unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0461,1,0,bad_pixel_degradation,degraded,24701297436.652782,16.289389048315265,0.9716320912962152,0.9716320912962152,0.9981133117390912,1.001890254582039,0.7997432853009822,0.6096465233328902,0.9826223324670036,0.0356107419490877,0.8994054555267703,3.1095358354739376e-05,3.1095358354739376e-05,0.0,0.0,0.0499583064293015,0.0472404077270675,0.0110041286865754,0.0298642439257277,0.0046072221165654,0.9938976537948324,0.0012852066098911,bad_pixel_degradation
IRCLT-0461,2,4,bad_pixel_degradation,degraded,24302613888.238087,17.03872949115132,0.9811774460852902,0.9811774460852902,0.9902759311342868,1.0098195548937303,0.8017792093020606,0.6367397505344472,0.9714986240777144,0.0424637595539247,0.898387762598924,0.000102661565705,0.000102661565705,0.0,0.0,0.0504796481352512,0.048536428546219,0.0107956643835119,0.0334157939416046,0.0,0.9932494545811864,0.0,bad_pixel_degradation
IRCLT-0461,3,9,bad_pixel_degradation,degraded,24878563241.97341,17.693092272241866,0.956281742792807,0.956281742792807,1.0137951494791222,0.9863925670918724,0.7717101113829076,0.6161294449492796,0.9790841678724082,0.0369531272602307,0.8877370633131162,0.0002321411670989,0.0002321411670989,0.0,0.0,0.0507361213804572,0.0487628985861559,0.010962348857229,0.0343431262889178,0.0,0.992769858416454,0.0086538943628986,bad_pixel_degradation
IRCLT-0461,4,14,bad_pixel_degradation,degraded,25028068283.35838,17.200551963584427,0.9576110685109795,0.9576110685109795,1.010679862855868,0.9894329913473392,0.801820851497733,0.6389900988198881,0.971008549058649,0.0419412784899915,0.9083237965099712,0.0003471482949242,0.0003471482949242,0.0,0.0,0.0512339318689354,0.0489352707054415,0.0127703397971883,0.036788035475,0.0,0.991575550747652,0.007703711132019,bad_pixel_degradation
IRCLT-0461,5,19,bad_pixel_degradation,degraded,25498145765.766468,16.386414838221192,0.9684060347865814,0.9684060347865814,1.023965436383265,0.976595463546198,0.788749936743809,0.6293120680383216,0.9827913290696898,0.0456584118322435,0.8869434904442762,0.0005189146003604,0.0005189146003604,0.0,0.0,0.0520316947095111,0.0487839746773653,0.0167102589837039,0.0405393989115313,0.0014992088442444,0.9897213065285492,0.0141295841192186,bad_pixel_degradation
IRCLT-0461,6,23,bad_pixel_degradation,degraded,23303929579.24221,16.753597454467965,0.9761586216643116,0.9761586216643116,1.014752548067592,0.9854619255741852,0.7900511910755111,0.6131210303351327,0.979113560660655,0.0398469547329906,0.8950442521514188,0.0006668237902939,0.0006668237902939,0.0,0.0,0.0533242336454088,0.0508598893887557,0.0084782158506408,0.0394670019181343,0.0058641587721109,0.987362619316986,0.0109652167306715,bad_pixel_degradation
IRCLT-0461,7,24,bad_pixel_degradation,degraded,25924859270.839863,16.980782712047347,0.953168705724476,0.953168705724476,1.0023419966818734,0.997663475450868,0.8157989792044142,0.6236476332094933,0.9720905231351766,0.0507212041937534,0.9038666921663197,0.0007273140746395,0.0007273140746395,0.0,0.0,0.0521855863911544,0.0487529113239175,0.0130742529783525,0.0373040459643018,0.0067456845695843,0.9884853599163764,0.0050815600763776,bad_pixel_degradation
IRCLT-0461,8,29,bad_pixel_degradation,degraded,25720271100.52817,16.276032800654445,0.9767417098772876,0.9767417098772876,1.0051681675917907,0.9948584050326896,0.7947971906423741,0.611843419568355,0.9611931691378452,0.0520604448182172,0.90961062255576,0.0008347888052523,0.0008347888052523,0.0,0.0,0.0512520393772316,0.0486196464889466,0.013225570239865,0.0363957254813306,0.0015736890319331,0.9891094395445158,0.0061254138947091,bad_pixel_degradation
IRCLT-0461,9,32,bad_pixel_degradation,degraded,24648991222.358067,16.418676314214295,0.9690414870442928,0.9690414870442928,1.0258014222996197,0.9748475467680886,0.8083907450740482,0.6226074179244773,0.979470816804496,0.0598352960326047,0.9068774968126502,0.0009367620151385,0.0009367620151385,0.0,0.0,0.0515499853768214,0.0492918435492694,0.0125452323752886,0.0377437418743002,0.0,0.9882254507240597,0.0154396962009393,bad_pixel_degradation
IRCLT-0461,10,37,bad_pixel_degradation,degraded,23910726113.294064,17.521182604628184,0.9863377130412878,0.9863377130412878,1.0160472457273242,0.9842062012423084,0.7933409570766459,0.5971544258226353,0.9635293604470118,0.053593381955249,0.9050025164936782,0.0010933606742765,0.0010933606742765,0.0,0.0,0.0514346324213041,0.0486532359970969,0.0141425715958922,0.0374442700698182,0.0014733346059164,0.987579417961534,0.0114544131544243,bad_pixel_degradation
IRCLT-0461,11,38,bad_pixel_degradation,degraded,23453012500.083878,16.87262079389138,0.9566538361115584,0.9566538361115584,1.0159336743949456,0.984316225757124,0.7977984920420074,0.6337419020341584,0.9663045121430744,0.0622394146710272,0.8997867070620459,0.0010802080005526,0.0010802080005526,0.0,0.0,0.0505519628106739,0.0478331788528298,0.0151043553213556,0.0355288947843985,0.0,0.988741564163744,0.0109981509519838,bad_pixel_degradation
IRCLT-0461,12,39,bad_pixel_degradation,degraded,25807460960.84233,16.154978602347082,1.0011830642884514,1.0011830642884514,0.9960370909654104,1.003978676166315,0.8044818760254685,0.6038666851530007,0.9505773940355036,0.0609769263821975,0.9004226095670211,0.0011215382211196,0.0011215382211196,0.0,0.0,0.052930598031458,0.0503981260973198,0.0140692885229899,0.0430079601757685,0.0,0.9855720555878608,0.003259376269407,bad_pixel_degradation
IRCLT-0461,13,41,bad_pixel_degradation,degraded,24135723943.826885,16.295762255902797,0.9438374185308592,0.9438374185308592,1.015775534925389,0.9844694675319704,0.7691758154193674,0.5996944243314095,0.9488093102808872,0.0609682246393645,0.9156178728946484,0.0012062528775474,0.0012062528775474,0.0,0.0,0.0525265691443904,0.0485102150298699,0.0153697593195096,0.0389975859791146,0.007811233981305,0.9856492816098892,0.012011491047152,bad_pixel_degradation
